loan_id,origination_date,origination_month,person_age,age_group,person_income,income_band,person_home_ownership,person_emp_length,employment_stability,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,loan_to_income_ratio,debt_to_income_ratio,cb_person_default_on_file,cb_person_cred_hist_length,credit_history_category,flag_prior_default,flag_high_loan_burden,flag_low_income_high_grade_risk,flag_renter,loan_status,loan_status_label,default_probability,credit_risk_score,risk_tier,loan_decision,decision_reasons,persona
L115664,2023-04-07,2023-04,23,18-25,150600,100k+,MORTGAGE,3.0,Early(1-3y),EDUCATION,A,2400,7.49,0.0159,0.0159,0.0012,N,2,New(<=2y),0,0,0,0,0,Non-Default,0.0334968579824966,880,Very Low,Approve,Very Low risk tier (PD=3.3%) — strong repayment profile.,The Steady Earner
L115665,2023-07-17,2023-07,24,18-25,151000,100k+,MORTGAGE,8.0,Stable(7y+),HOMEIMPROVEMENT,C,35000,14.27,0.2318,0.2318,0.0331,Y,2,New(<=2y),1,0,0,0,0,Non-Default,0.1144463321935259,831,Very Low,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L115666,2024-10-08,2024-10,21,18-25,151000,100k+,MORTGAGE,5.0,Established(3-7y),VENTURE,B,8000,11.12,0.053,0.053,0.0059,N,2,New(<=2y),0,0,0,0,0,Non-Default,0.0446421727203853,873,Very Low,Approve,Very Low risk tier (PD=4.5%) — strong repayment profile.,The Steady Earner
L115667,2023-05-27,2023-05,24,18-25,31000,25-50k,RENT,6.0,Established(3-7y),PERSONAL,C,15075,15.27,0.4863,0.4863,0.0743,Y,2,New(<=2y),1,1,0,1,1,Default,0.9578345084825574,325,Very High,Reject,Very High risk tier (PD=95.8%) — default probability too high for approval under current risk appetite. | Note: applicant also has a prior bureau default on file.,The Repeat Risk
L115668,2024-11-14,2024-11,24,18-25,82308,75-100k,RENT,4.0,Established(3-7y),HOMEIMPROVEMENT,B,15125,10.36,0.1838,0.1838,0.019,N,4,Building(2-5y),0,0,0,1,0,Non-Default,0.4152101818670412,651,Moderate,Approve with Conditions,Moderate risk tier (PD=41.5%) — approve with adjusted terms (higher rate and/or lower approved amount).,The Steady Earner
L115669,2024-07-28,2024-07,26,26-35,152000,100k+,MORTGAGE,3.0,Early(1-3y),MEDICAL,A,17500,8.49,0.1151,0.1151,0.0098,N,2,New(<=2y),0,0,0,0,0,Non-Default,0.0488404610274277,871,Very Low,Approve,Very Low risk tier (PD=4.9%) — strong repayment profile.,The Steady Earner
L115670,2024-07-30,2024-07,26,26-35,152004,100k+,MORTGAGE,8.0,Stable(7y+),EDUCATION,A,5800,7.88,0.0382,0.0382,0.003,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.0342211766259714,879,Very Low,Approve,Very Low risk tier (PD=3.4%) — strong repayment profile.,The Steady Earner
L115671,2023-10-22,2023-10,26,26-35,152229,100k+,OWN,3.0,Early(1-3y),PERSONAL,B,15000,11.36,0.0985,0.0985,0.0112,N,2,New(<=2y),0,0,0,0,0,Non-Default,0.0123081490804309,893,Very Low,Approve,Very Low risk tier (PD=1.2%) — strong repayment profile.,The Steady Earner
L115672,2024-12-23,2024-12,25,18-25,153000,100k+,MORTGAGE,9.0,Stable(7y+),EDUCATION,B,7500,11.71,0.049,0.049,0.0057,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.0703010481942913,858,Very Low,Approve,Very Low risk tier (PD=7.0%) — strong repayment profile.,The Steady Earner
L115673,2024-09-12,2024-09,25,18-25,153000,100k+,MORTGAGE,9.0,Stable(7y+),EDUCATION,C,14500,13.85,0.0948,0.0948,0.0131,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.0904387449507839,846,Very Low,Approve,Very Low risk tier (PD=9.0%) — strong repayment profile.,The Moderate Borrower
L115674,2024-11-14,2024-11,25,18-25,153600,100k+,MORTGAGE,1.0,Unstable(<1y),DEBTCONSOLIDATION,A,18000,6.99,0.1172,0.1172,0.0082,N,2,New(<=2y),0,0,0,0,0,Non-Default,0.0469614425193269,872,Very Low,Approve,Very Low risk tier (PD=4.7%) — strong repayment profile.,The Steady Earner
L115675,2023-01-12,2023-01,25,18-25,154000,100k+,MORTGAGE,4.0,Established(3-7y),MEDICAL,A,12225,7.49,0.0794,0.0794,0.0059,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.0455952522725258,873,Very Low,Approve,Very Low risk tier (PD=4.6%) — strong repayment profile.,The Steady Earner
L115676,2023-11-29,2023-11,24,18-25,154000,100k+,MORTGAGE,8.0,Stable(7y+),DEBTCONSOLIDATION,A,6000,5.79,0.039,0.039,0.0023,N,4,Building(2-5y),0,0,0,0,0,Non-Default,0.0454175264518494,873,Very Low,Approve,Very Low risk tier (PD=4.5%) — strong repayment profile.,The Steady Earner
L115677,2023-08-08,2023-08,25,18-25,154000,100k+,MORTGAGE,1.0,Unstable(<1y),EDUCATION,B,21600,10.37,0.1403,0.1403,0.0145,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.0393047544992865,876,Very Low,Approve,Very Low risk tier (PD=3.9%) — strong repayment profile.,The Steady Earner
L115678,2024-02-02,2024-02,25,18-25,154000,100k+,MORTGAGE,2.0,Early(1-3y),HOMEIMPROVEMENT,C,9200,12.61,0.0597,0.0597,0.0075,Y,4,Building(2-5y),1,0,0,0,0,Non-Default,0.1953261504708044,783,Very Low,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L115679,2023-12-08,2023-12,25,18-25,154000,100k+,MORTGAGE,9.0,Stable(7y+),DEBTCONSOLIDATION,B,12000,10.99,0.0779,0.0779,0.0086,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.1037445618877537,838,Very Low,Approve,Very Low risk tier (PD=10.4%) — strong repayment profile.,The Steady Earner
L115680,2024-05-26,2024-05,26,26-35,154000,100k+,MORTGAGE,5.0,Established(3-7y),MEDICAL,B,12400,11.83,0.0805,0.0805,0.0095,N,4,Building(2-5y),0,0,0,0,0,Non-Default,0.096483501132947,842,Very Low,Approve,Very Low risk tier (PD=9.6%) — strong repayment profile.,The Steady Earner
L115681,2023-06-21,2023-06,25,18-25,154008,100k+,MORTGAGE,1.0,Unstable(<1y),DEBTCONSOLIDATION,B,9600,10.95,0.0623,0.0623,0.0068,N,4,Building(2-5y),0,0,0,0,0,Non-Default,0.1084929280672211,835,Very Low,Approve,Very Low risk tier (PD=10.8%) — strong repayment profile.,The Steady Earner
L115682,2024-04-12,2024-04,26,26-35,155000,100k+,MORTGAGE,4.0,Established(3-7y),MEDICAL,A,18000,6.99,0.1161,0.1161,0.0081,N,4,Building(2-5y),0,0,0,0,0,Non-Default,0.0382655628529853,877,Very Low,Approve,Very Low risk tier (PD=3.8%) — strong repayment profile.,The Steady Earner
L115683,2023-06-15,2023-06,21,18-25,18000,<25k,OWN,5.0,Established(3-7y),HOMEIMPROVEMENT,A,6500,7.4,0.3611,0.3611,0.0267,N,3,Building(2-5y),0,0,0,0,1,Default,0.6150299209090003,531,High,Manual Review,High risk tier (PD=61.5%) — requires underwriter judgement and possibly additional collateral/guarantor.,The Moderate Borrower
L115684,2024-11-29,2024-11,24,18-25,155000,100k+,MORTGAGE,5.0,Established(3-7y),PERSONAL,A,12000,7.49,0.0774,0.0774,0.0058,N,4,Building(2-5y),0,0,0,0,0,Non-Default,0.0355664354109136,879,Very Low,Approve,Very Low risk tier (PD=3.6%) — strong repayment profile.,The Steady Earner
L115685,2023-06-19,2023-06,25,18-25,155000,100k+,MORTGAGE,8.0,Stable(7y+),PERSONAL,C,10000,13.06,0.0645,0.0645,0.0084,Y,3,Building(2-5y),1,0,0,0,0,Non-Default,0.1098126431500993,834,Very Low,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L115686,2024-07-17,2024-07,25,18-25,39000,25-50k,RENT,9.0,Stable(7y+),VENTURE,D,15200,16.0,0.3897,0.3897,0.0624,N,3,Building(2-5y),0,0,0,1,1,Default,0.9588435870307852,325,Very High,Reject,Very High risk tier (PD=95.9%) — default probability too high for approval under current risk appetite.,The Moderate Borrower
L115687,2024-05-26,2024-05,26,26-35,155000,100k+,MORTGAGE,10.0,Stable(7y+),EDUCATION,B,25000,10.75,0.1613,0.1613,0.0173,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.0377190283112462,877,Very Low,Approve,Very Low risk tier (PD=3.8%) — strong repayment profile.,The Steady Earner
L115688,2023-07-08,2023-07,25,18-25,155000,100k+,MORTGAGE,9.0,Stable(7y+),MEDICAL,A,18000,7.51,0.1161,0.1161,0.0087,N,2,New(<=2y),0,0,0,0,0,Non-Default,0.0415574886144393,875,Very Low,Approve,Very Low risk tier (PD=4.2%) — strong repayment profile.,The Steady Earner
L115689,2023-04-30,2023-04,24,18-25,48000,25-50k,RENT,4.0,Established(3-7y),DEBTCONSOLIDATION,B,15200,11.48,0.3167,0.3167,0.0364,N,3,Building(2-5y),0,0,0,1,1,Default,0.7709670996879903,437,Very High,Reject,Very High risk tier (PD=77.1%) — default probability too high for approval under current risk appetite.,The Debt Juggler
L115690,2023-04-15,2023-04,23,18-25,143000,100k+,MORTGAGE,7.0,Established(3-7y),DEBTCONSOLIDATION,D,24250,14.59,0.1696,0.1696,0.0247,Y,2,New(<=2y),1,0,0,0,1,Default,0.5111958349662825,593,Moderate,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L115691,2024-11-04,2024-11,22,18-25,28080,25-50k,RENT,5.0,Established(3-7y),VENTURE,E,15250,16.7,0.5431,0.5431,0.0907,N,4,Building(2-5y),0,1,0,1,1,Default,0.9946772330918956,303,Very High,Reject,Very High risk tier (PD=99.5%) — default probability too high for approval under current risk appetite.,The Overextended Borrower
L115692,2023-02-10,2023-02,22,18-25,155000,100k+,MORTGAGE,7.0,Established(3-7y),DEBTCONSOLIDATION,B,4000,11.14,0.0258,0.0258,0.0029,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.1297152344279058,822,Very Low,Approve,Very Low risk tier (PD=13.0%) — strong repayment profile.,The Steady Earner
L115693,2024-11-07,2024-11,25,18-25,155000,100k+,MORTGAGE,3.0,Early(1-3y),PERSONAL,D,22000,16.0,0.1419,0.1419,0.0227,Y,4,Building(2-5y),1,0,0,0,0,Non-Default,0.4279027927318754,643,Moderate,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L115694,2023-11-17,2023-11,25,18-25,155004,100k+,MORTGAGE,9.0,Stable(7y+),HOMEIMPROVEMENT,A,10500,7.49,0.0677,0.0677,0.0051,N,2,New(<=2y),0,0,0,0,0,Non-Default,0.073084815558887,856,Very Low,Approve,Very Low risk tier (PD=7.3%) — strong repayment profile.,The Steady Earner
L115695,2023-12-01,2023-12,23,18-25,31200,25-50k,RENT,0.0,Unstable(<1y),MEDICAL,E,15250,17.93,0.4888,0.4888,0.0876,N,2,New(<=2y),0,1,0,1,1,Default,0.9957591460333948,303,Very High,Reject,Very High risk tier (PD=99.6%) — default probability too high for approval under current risk appetite.,The Fresh Starter
L115696,2023-06-09,2023-06,26,26-35,155142,100k+,MORTGAGE,6.0,Established(3-7y),PERSONAL,D,23000,18.25,0.1483,0.1483,0.0271,N,2,New(<=2y),0,0,0,0,0,Non-Default,0.4966148955754823,602,Moderate,Approve with Conditions,Moderate risk tier (PD=49.7%) — approve with adjusted terms (higher rate and/or lower approved amount).,The Moderate Borrower
L115697,2023-09-21,2023-09,25,18-25,155796,100k+,MORTGAGE,4.0,Established(3-7y),PERSONAL,C,25000,13.48,0.1605,0.1605,0.0216,N,2,New(<=2y),0,0,0,0,0,Non-Default,0.0726767883840655,856,Very Low,Approve,Very Low risk tier (PD=7.3%) — strong repayment profile.,The Moderate Borrower
L115698,2024-06-13,2024-06,21,18-25,155800,100k+,MORTGAGE,2.0,Early(1-3y),MEDICAL,B,18000,11.26,0.1155,0.1155,0.013,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.0759611723768861,854,Very Low,Approve,Very Low risk tier (PD=7.6%) — strong repayment profile.,The Steady Earner
L115699,2024-11-15,2024-11,26,26-35,156000,100k+,MORTGAGE,6.0,Established(3-7y),VENTURE,C,9600,14.27,0.0615,0.0615,0.0088,Y,2,New(<=2y),1,0,0,0,0,Non-Default,0.0773304150982093,854,Very Low,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L115700,2024-04-21,2024-04,26,26-35,156000,100k+,MORTGAGE,2.0,Early(1-3y),HOMEIMPROVEMENT,B,35000,10.65,0.2244,0.2244,0.0239,N,4,Building(2-5y),0,0,0,0,0,Non-Default,0.0694919981939484,858,Very Low,Approve,Very Low risk tier (PD=6.9%) — strong repayment profile.,The Steady Earner
L115701,2023-12-18,2023-12,24,18-25,38272,25-50k,RENT,1.0,Unstable(<1y),VENTURE,C,15250,14.17,0.3985,0.3985,0.0565,Y,2,New(<=2y),1,0,0,1,1,Default,0.7947567881984491,423,Very High,Reject,Very High risk tier (PD=79.5%) — default probability too high for approval under current risk appetite. | Note: applicant also has a prior bureau default on file.,The Repeat Risk
L115702,2024-06-28,2024-06,26,26-35,156000,100k+,MORTGAGE,5.0,Established(3-7y),PERSONAL,B,7000,9.91,0.0449,0.0449,0.0044,N,4,Building(2-5y),0,0,0,0,0,Non-Default,0.0640271943246682,862,Very Low,Approve,Very Low risk tier (PD=6.4%) — strong repayment profile.,The Steady Earner
L115703,2023-07-29,2023-07,26,26-35,34000,25-50k,RENT,3.0,Early(1-3y),VENTURE,C,15250,13.22,0.4485,0.4485,0.0593,Y,2,New(<=2y),1,1,0,1,1,Default,0.891382636628184,365,Very High,Reject,Very High risk tier (PD=89.1%) — default probability too high for approval under current risk appetite. | Note: applicant also has a prior bureau default on file.,The Repeat Risk
L115704,2024-05-10,2024-05,24,18-25,36000,25-50k,RENT,6.0,Established(3-7y),MEDICAL,E,15250,15.95,0.4236,0.4236,0.0676,Y,2,New(<=2y),1,1,0,1,1,Default,0.9917733966111556,305,Very High,Reject,Very High risk tier (PD=99.2%) — default probability too high for approval under current risk appetite. | Note: applicant also has a prior bureau default on file.,The Repeat Risk
L115705,2024-01-17,2024-01,24,18-25,156000,100k+,MORTGAGE,8.0,Stable(7y+),EDUCATION,B,15000,10.25,0.0962,0.0962,0.0099,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.0451035518995601,873,Very Low,Approve,Very Low risk tier (PD=4.5%) — strong repayment profile.,The Steady Earner
L115706,2024-11-06,2024-11,26,26-35,17500,<25k,OWN,10.0,Stable(7y+),PERSONAL,A,5500,7.49,0.3143,0.3143,0.0235,N,2,New(<=2y),0,0,0,0,1,Default,0.2972995678611982,722,Low,Approve with Conditions,Low risk tier (PD=29.7%) — acceptable risk under standard policy. | Loan-to-income ratio exceeds 30% — recommend reduced loan amount or additional income verification.,The Moderate Borrower
L115707,2024-04-25,2024-04,24,18-25,59000,50-75k,RENT,7.0,Established(3-7y),HOMEIMPROVEMENT,D,15250,14.96,0.2585,0.2585,0.0387,N,4,Building(2-5y),0,0,0,1,0,Non-Default,0.9513959640590928,329,Very High,Reject,Very High risk tier (PD=95.1%) — default probability too high for approval under current risk appetite.,The Moderate Borrower
L115708,2023-01-05,2023-01,24,18-25,156000,100k+,MORTGAGE,6.0,Established(3-7y),MEDICAL,C,15000,13.57,0.0962,0.0962,0.013,Y,4,Building(2-5y),1,0,0,0,0,Non-Default,0.1263399495450277,824,Very Low,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L115709,2023-02-03,2023-02,25,18-25,156000,100k+,MORTGAGE,9.0,Stable(7y+),DEBTCONSOLIDATION,C,10000,13.22,0.0641,0.0641,0.0085,Y,2,New(<=2y),1,0,0,0,0,Non-Default,0.1664368980698372,800,Very Low,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L115710,2023-05-25,2023-05,22,18-25,54288,50-75k,RENT,3.0,Early(1-3y),VENTURE,B,15350,12.18,0.2828,0.2828,0.0344,N,3,Building(2-5y),0,0,0,1,0,Non-Default,0.4384773094892708,637,Moderate,Approve with Conditions,Moderate risk tier (PD=43.8%) — approve with adjusted terms (higher rate and/or lower approved amount).,The Steady Earner
L115711,2023-12-17,2023-12,24,18-25,120000,100k+,RENT,9.0,Stable(7y+),MEDICAL,C,15400,14.26,0.1283,0.1283,0.0183,N,2,New(<=2y),0,0,0,1,0,Non-Default,0.29406539602818,724,Low,Approve,Low risk tier (PD=29.4%) — acceptable risk under standard policy.,The Moderate Borrower
L115712,2024-08-05,2024-08,25,18-25,144996,100k+,MORTGAGE,9.0,Stable(7y+),DEBTCONSOLIDATION,D,17600,14.84,0.1214,0.1214,0.018,N,3,Building(2-5y),0,0,0,0,1,Default,0.5762778375862337,554,High,Manual Review,High risk tier (PD=57.6%) — requires underwriter judgement and possibly additional collateral/guarantor.,The Moderate Borrower
L115713,2024-04-09,2024-04,25,18-25,157000,100k+,MORTGAGE,8.0,Stable(7y+),PERSONAL,A,28000,7.49,0.1783,0.1783,0.0134,N,4,Building(2-5y),0,0,0,0,0,Non-Default,0.0264387179141137,884,Very Low,Approve,Very Low risk tier (PD=2.6%) — strong repayment profile.,The Steady Earner
L115714,2023-12-14,2023-12,26,26-35,145000,100k+,MORTGAGE,9.0,Stable(7y+),HOMEIMPROVEMENT,B,20000,10.25,0.1379,0.1379,0.0141,N,2,New(<=2y),0,0,0,0,1,Default,0.1087198534732764,835,Very Low,Approve,Very Low risk tier (PD=10.9%) — strong repayment profile.,The Steady Earner
L115715,2023-05-05,2023-05,26,26-35,157200,100k+,MORTGAGE,1.0,Unstable(<1y),DEBTCONSOLIDATION,B,20000,12.18,0.1272,0.1272,0.0155,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.0950256955098679,843,Very Low,Approve,Very Low risk tier (PD=9.5%) — strong repayment profile.,The Steady Earner
L115716,2023-09-28,2023-09,24,18-25,36000,25-50k,RENT,8.0,Stable(7y+),VENTURE,E,15450,13.43,0.4292,0.4292,0.0576,N,2,New(<=2y),0,1,0,1,1,Default,0.9824817192872948,311,Very High,Reject,Very High risk tier (PD=98.2%) — default probability too high for approval under current risk appetite.,The Overextended Borrower
L115717,2023-12-23,2023-12,26,26-35,157500,100k+,MORTGAGE,4.0,Established(3-7y),PERSONAL,B,25000,11.86,0.1587,0.1587,0.0188,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.0513856383949262,869,Very Low,Approve,Very Low risk tier (PD=5.1%) — strong repayment profile.,The Steady Earner
L115718,2024-06-10,2024-06,25,18-25,158000,100k+,MORTGAGE,10.0,Stable(7y+),VENTURE,C,20000,14.26,0.1266,0.1266,0.0181,Y,2,New(<=2y),1,0,0,0,0,Non-Default,0.052437041324257,869,Very Low,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L115719,2024-05-12,2024-05,26,26-35,91800,75-100k,RENT,7.0,Established(3-7y),MEDICAL,C,15450,10.91,0.1683,0.1683,0.0184,Y,3,Building(2-5y),1,0,0,1,1,Default,0.2930744180474794,724,Low,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L115720,2023-06-02,2023-06,26,26-35,159960,100k+,MORTGAGE,11.0,Stable(7y+),HOMEIMPROVEMENT,A,18325,7.49,0.1146,0.1146,0.0086,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.0617292613952663,863,Very Low,Approve,Very Low risk tier (PD=6.2%) — strong repayment profile.,The Steady Earner
L115721,2023-02-22,2023-02,23,18-25,159996,100k+,MORTGAGE,2.0,Early(1-3y),DEBTCONSOLIDATION,A,12000,5.42,0.075,0.075,0.0041,N,4,Building(2-5y),0,0,0,0,0,Non-Default,0.0384171772359657,877,Very Low,Approve,Very Low risk tier (PD=3.8%) — strong repayment profile.,The Steady Earner
L115722,2023-05-29,2023-05,22,18-25,71760,50-75k,RENT,6.0,Established(3-7y),EDUCATION,A,15500,7.88,0.216,0.216,0.017,N,2,New(<=2y),0,0,0,1,0,Non-Default,0.2229958383264683,766,Low,Approve,Low risk tier (PD=22.3%) — acceptable risk under standard policy.,The Steady Earner
L115723,2024-05-17,2024-05,22,18-25,160000,100k+,OWN,6.0,Established(3-7y),VENTURE,A,7000,8.9,0.0438,0.0438,0.0039,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.0049059156543109,897,Very Low,Approve,Very Low risk tier (PD=0.5%) — strong repayment profile.,The Steady Earner
L115724,2024-03-25,2024-03,26,26-35,125000,100k+,RENT,0.0,Unstable(<1y),EDUCATION,A,15500,7.88,0.124,0.124,0.0098,N,2,New(<=2y),0,0,0,1,0,Non-Default,0.0699795260660324,858,Very Low,Approve,Very Low risk tier (PD=7.0%) — strong repayment profile.,The Steady Earner
L115725,2023-08-07,2023-08,23,18-25,54000,50-75k,RENT,7.0,Established(3-7y),DEBTCONSOLIDATION,B,15550,11.71,0.288,0.288,0.0337,N,4,Building(2-5y),0,0,0,1,0,Non-Default,0.6955651690022366,483,High,Manual Review,High risk tier (PD=69.6%) — requires underwriter judgement and possibly additional collateral/guarantor.,The Steady Earner
L115726,2024-09-16,2024-09,24,18-25,41000,25-50k,RENT,4.0,Established(3-7y),MEDICAL,C,15600,12.87,0.3805,0.3805,0.049,Y,3,Building(2-5y),1,0,0,1,1,Default,0.8743575465418181,375,Very High,Reject,Very High risk tier (PD=87.4%) — default probability too high for approval under current risk appetite. | Note: applicant also has a prior bureau default on file.,The Repeat Risk
L115727,2023-10-04,2023-10,22,18-25,50000,25-50k,RENT,7.0,Established(3-7y),DEBTCONSOLIDATION,B,15600,12.21,0.312,0.312,0.0381,N,4,Building(2-5y),0,0,0,1,1,Default,0.7606855036695497,444,Very High,Reject,Very High risk tier (PD=76.1%) — default probability too high for approval under current risk appetite.,The Steady Earner
L115728,2024-03-27,2024-03,26,26-35,148000,100k+,MORTGAGE,3.0,Early(1-3y),DEBTCONSOLIDATION,E,7500,18.39,0.0507,0.0507,0.0093,Y,3,Building(2-5y),1,0,0,0,1,Default,0.8255525494804912,405,Very High,Reject,Very High risk tier (PD=82.6%) — default probability too high for approval under current risk appetite. | Note: applicant also has a prior bureau default on file.,The Repeat Risk
L115729,2024-03-03,2024-03,24,18-25,160000,100k+,MORTGAGE,8.0,Stable(7y+),HOMEIMPROVEMENT,E,20000,19.69,0.125,0.125,0.0246,Y,2,New(<=2y),1,0,0,0,0,Non-Default,0.7912776698169441,425,Very High,Reject,Very High risk tier (PD=79.1%) — default probability too high for approval under current risk appetite. | Note: applicant also has a prior bureau default on file.,The Repeat Risk
